"chromosome","start","end","width","strand","gene_id","symbol","Log2FC","Pval","FDR"
"chr9",1900758,1903860,3103,"+","301112","Crb3",-0.0992005078603617,0.717155578125445,0.90818232800943
"chr9",1904041,1910288,6248,"-","363326","Dennd1c",0.234956817250472,0.0854015418731644,0.445441611073414
"chr9",1917841,1925286,7446,"-","29213","Tubb4a",0.267599527546454,0.157842884236105,0.554660467676338
"chr9",1944017,1946351,2335,"+","353218","Tnfsf9",0.382458932841365,0.134048312742379,0.529034300571869
"chr9",1986942,1989484,2543,"+","316794","Brcc3",0.25574138825132,0.15663011112159,0.552961363959623
"chr9",2006563,2009715,3153,"-","301132","Cd70",0.254137266524853,0.104731728595402,0.484359943437763
"chr9",2069350,2073000,3651,"-","301133","Tnfsf14",0.163280307471544,0.139697625577993,0.535573399596595
"chr9",2087437,2114366,26930,"-","24232","C3",-0.0365547478619423,0.927887201451856,0.982296515316279
"chr9",2120750,2131730,10981,"-","316136","Gpr108",-0.0288299702138682,0.320005219364761,0.701650476872929
"chr9",2133723,2147795,14073,"+","116717","Trip10",0.0278805063390767,0.0405488256024818,0.349738634276599
"chr9",2161985,2208939,46955,"+","25156","Vav1",0.184632991477662,0.0471022934379918,0.370094059934745
"chr9",2242476,2398000,155525,"+","316137","Adgre1",0.0887263771044364,0.400602799772475,0.754936747986312
"chr9",2505897,2553420,47524,"+","301137","Vom2r79",0.0776305992586231,0.285693896487041,0.6759600535523
"chr9",3293368,3477009,183642,"+","301173","Plcl2",0.143692133070546,0.0234561840819659,0.292368653263286
"chr9",3513623,4016913,503291,"-","501088","Tbc1d5",-0.165688101607418,0.628005255295687,0.87416486969086
"chr9",4681121,4753251,72131,"-","316164","Satb1",-0.0582606480027578,0.637009104213158,0.878224963669873
"chr9",5506044,5945828,439785,"+","246325","Kcnh8",0.0473413583622942,0.201235587783189,0.602402123867423
"chr9",6372194,6441678,69485,"-","301168","Efhb",0.0547954521667292,0.712386031023926,0.906332972064289
"chr9",6488675,6511618,22944,"+","64633","Rab5a",-0.17160280396159,0.274114324239397,0.667209185587589
"chr9",6512657,6533639,20983,"-","316157","Pp2d1",-0.203943656867619,0.948254604090383,0.988620285361576
"chr9",6708053,6725883,17831,"+","301165","LOC301165",-0.0923260693035513,0.282204232006608,0.673147406750677
"chr9",6824840,7131246,306407,"+","171072","Sult1c2",0.13805235578892,0.549443834791736,0.840260186544168
"chr9",6873702,6901111,27410,"-","316153","Sult1c2a",0.22062714763724,0.301715135586243,0.688191468038723
"chr9",7221580,7266991,45412,"-","65185","Sult1c3",0.235145646764421,0.0808005402836945,0.43803587893927
"chr9",7595441,7626258,30818,"-","85426","Slc5a7",0.183573873087389,0.560588220653193,0.845512159722407
"chr9",9182399,9266774,84376,"+","301155","St6gal2",0.274391458058628,0.0292956497238246,0.313344365410401
"chr9",9467961,9492317,24357,"+","301154","Vom2r76",0.305128906580809,0.0659798001106605,0.410741357593587
"chr9",9572874,9638896,66023,"-","690227","Vom2r77",0.152257578747404,0.166857228779301,0.561637811163376
"chr9",9760355,9900760,140406,"+","450235","Adgre4",0.321064035915988,0.794445242524836,0.939266831376391
"chr9",10695592,10712323,16732,"+","680486","Dazl",-0.24240966335446,0.296583345467354,0.684242303763378
"chr9",10804611,11002084,197474,"+","501095","Rftn1",-0.0557863587276562,0.948564391160898,0.988620285361576
"chr9",11547537,11567790,20254,"-","301221","Mocs1",0.0691254658082174,0.985660848069937,0.998253495373967
"chr9",11897467,11929185,31719,"-","316205","Lrfn2",-0.291866648703458,0.0843965509731848,0.443328984083307
"chr9",12528246,12542233,13988,"-","301225","Unc5cl",-0.0308976502813997,0.175657859412278,0.572985264022804
"chr9",12564955,12578461,13507,"+","301226","Apobec2",0.212470463885023,0.00314988023491802,0.140495936820896
"chr9",12580407,12587249,6843,"-","367214","Oard1",0.183165284098212,0.0550371827581859,0.388288214928302
"chr9",12587488,12611808,24321,"+","29508","Nfya",0.0439540848065434,0.982424384770732,0.99753588444375
"chr9",12635584,12642299,6716,"-","501096","Treml1",0.251717317008241,0.522056398093462,0.826819071069691
"chr9",12647608,12654170,6563,"-","301227","Trem2",-0.127392388925539,0.855820243167843,0.960704495420133
"chr9",12749852,12760025,10174,"-","367215","Trem3",-0.337456789827964,0.192617668146342,0.592669748142592
"chr9",12763819,12774880,11062,"-","301229","Trem1",-0.267788080858321,0.285998227634032,0.676129739723129
"chr9",12873697,12886364,12668,"+","301230","RGD1565959",-0.0762395944230222,0.676199459275684,0.892533516613611
"chr9",13058867,13115406,56540,"+","363185","Foxp4",-0.203335571427941,0.124381192978686,0.514518027881472
"chr9",13156866,13175217,18352,"+","501097","Mdfi",0.103356968463777,0.167070605689575,0.561637811163376
"chr9",13198890,13205576,6687,"-","316214","Tfeb",0.334214443533165,0.125139250096824,0.515173664698689
"chr9",13257462,13265682,8221,"-","24864","Pgc",-0.0690870359472735,0.976165615119424,0.996192337538599
"chr9",13288559,13295382,6824,"-","316213","Frs3",-0.0795177191015417,0.570818088485734,0.849334842061364
"chr9",13308178,13366132,57955,"-","316211","Usp49",0.0546344006111807,0.31462349218087,0.698184718619974
"chr9",13370146,13382476,12331,"-","316209","Med20",0.0713235498956842,0.625897138585956,0.873111989836752
"chr9",13382806,13392557,9752,"+","359727","Bysl",0.191846747839645,0.289000752535139,0.678673038843035
"chr9",13394210,13400241,6032,"-","25193","Ccnd3",0.3608356249113,0.018140666845153,0.26948315994844
"chr9",13491937,13506762,14826,"+","316216","Taf8",0.157340313661093,0.440805154044828,0.781766480437799
"chr9",13588525,13598565,10041,"+","301233","Guca1a",0.180692169062835,0.229963403940029,0.629206426845638
"chr9",13599619,13607455,7837,"-","316218","Guca1b",0.0861671047921242,0.0418851108203256,0.354674211058258
"chr9",13615816,13629542,13727,"-","363187","Mrps10",0.445058917883617,0.0955214631131269,0.466287724794286
"chr9",13634126,13678338,44213,"-","316219","Trerf1",-0.25308779648109,0.162687165215887,0.560068367310612
"chr9",13982793,14060368,77576,"+","363188","Ubr2",0.112819778081912,0.237948385135002,0.636377831123209
"chr9",14066149,14081454,15306,"-","25534","Prph2",0.0940619421255931,0.157991647346139,0.554847831195463
"chr9",14098875,14100026,1152,"-","316221","Tbcc",0.12728571232707,0.123615801698684,0.513177715216625
"chr9",14154209,14183671,29463,"+","301235","Bicral",-0.0491735277527343,0.828055851852048,0.952026768824557
"chr9",14233478,14247839,14362,"+","685174","Cnpy3",0.0266253878184194,0.932229639056233,0.983074428899547
"chr9",14254675,14258028,3354,"+","25134","Gnmt",0.0606181394056831,0.196573512026602,0.59770642917873
"chr9",14258145,14270303,12159,"-","117265","Pex6",0.0293041480523506,0.397454223164953,0.752650970901994
"chr9",14300284,14302107,1824,"-","685131","Mea1",0.0153787816238011,0.502864478156709,0.816569506429516
"chr9",14302404,14308732,6329,"+","363192","Klhdc3",0.0396645792722324,0.446487656382959,0.784242595157499
"chr9",14333233,14337006,3774,"-","301240","Mrpl2",-0.0208960485431666,0.372533957354473,0.738742339022329
"chr9",14337534,14351068,13535,"+","316226","Klc4",-0.341809885737929,0.290230385799539,0.679894702003333
"chr9",14352246,14418494,66249,"+","301242","Ptk7",0.0233407658000716,0.673925811773092,0.892489874758204
"chr9",14426472,14435733,9262,"+","501099","Srf",0.025212275410623,0.141962111369717,0.538160040203671
"chr9",14438286,14479548,41263,"+","316228","Cul9",-0.101927275290382,0.495221607684129,0.813272669173357
"chr9",14481296,14484034,2739,"-","171047","Dnph1",-0.306723631384469,0.341958505753486,0.718524860282024
"chr9",14496752,14533959,37208,"+","316229","Ttbk1",-0.0103578381157307,0.580658020776969,0.854257468322685
"chr9",14547909,14553707,5799,"+","89776","Slc22a7",-0.178953725092004,0.930323417781771,0.98258840974949
"chr9",14554450,14557302,2853,"-","501100","Crip3",-0.0832414480172463,0.906252559043748,0.976016047979697
"chr9",14657264,14677178,19915,"+","316231","Abcc10",-0.354674768997363,0.155172552467234,0.552132553114804
"chr9",14677105,14681515,4411,"-","316232","Dlk2",-0.034795058392907,0.523721482980458,0.827039081303638
"chr9",14701468,14725751,24284,"+","316233","Tjap1",-0.190086989458159,0.78228452965941,0.935287625442098
"chr9",14726157,14729158,3002,"-","501101","Lrrc73",0.111385119045929,0.404175062841706,0.757986287045032
"chr9",14730289,14735599,5311,"-","301245","Yipf3",0.108983348221779,0.751254263248434,0.922452618935014
"chr9",14735740,14739852,4113,"+","301246","Polr1c",-0.0356939281654625,0.714540990115501,0.907356096502012
"chr9",14740182,14778171,37990,"-","363194","Xpo5",-0.195002580023586,0.910280136862331,0.977421843792578
"chr9",14778355,14812141,33787,"+","316235","Polh",0.459017905061962,0.204359761931108,0.606850714809897
"chr9",14813966,14822003,8038,"-","363195","Gtpbp2",-0.117294371971148,0.904925819391045,0.975810607898566
"chr9",14832133,14836457,4325,"+","316237","Mad2l1bp",0.0982534380794326,0.127561828424648,0.519178130157726
"chr9",14840115,14860062,19948,"+","316238","Rsph9",0.198364205176721,0.0108532891125573,0.225956118597748
"chr9",14853322,14869819,16498,"-","301249","Mrps18a",-0.0241920282840579,0.906969192285866,0.976191734939928
"chr9",14955300,14970640,15341,"+","83785","Vegfa",-0.0204452847365653,0.668496617902117,0.890663578277049
"chr9",15302840,15313788,10949,"-","301250","Mrpl14",0.478248481599905,0.00230497379303572,0.127211211868807
"chr9",15344089,15365603,21515,"+","408218","Capn11",0.359197826619531,0.0238598412918712,0.293295629436666
"chr9",15399661,15414201,14541,"+","63997","Slc29a1",0.101416181830531,0.555580791857074,0.842746081792382
"chr9",15432986,15438358,5373,"+","301252","Hsp90ab1",0.0757679489945924,0.311925751312061,0.696450115272959
"chr9",15438594,15442227,3634,"-","501103","Slc35b2",0.0291852644660235,0.0891362641529347,0.454509098102668
"chr9",15443601,15450437,6837,"-","316241","Nfkbie",0.232700984956053,0.0152824434664421,0.252252556571106
"chr9",15456746,15461255,4510,"+","301253","Tmem151b",0.188837301528485,0.00908141956973429,0.213738134002923
"chr9",15463739,15472954,9216,"-","316242","Tcte1",0.0202089130246745,0.887815041915523,0.970873735327735
"chr9",15485043,15496101,11059,"-","301254","Aars2",0.0356232495088613,0.445323602535135,0.783551626809564
"chr9",15527179,15562285,35107,"+","301255","Spats1",-0.029030956730568,0.84289968025925,0.956904412317685
"chr9",15564949,15603453,38505,"+","85434","Cdc5l",0.0781937778593975,0.203617901246025,0.605810470198221
"chr9",16098624,16099790,1167,"+","685722","Znrd1as",-0.182098022481605,0.229356162250915,0.629025235045754
"chr9",16167616,16375745,208130,"+","367218","Runx2",0.110881220172193,0.590214470263122,0.857670851061732
"chr9",16710980,16813427,102448,"-","94272","Clic5",-0.322737416738519,0.0867250159212884,0.447527348220773
"chr9",16889179,16898860,9682,"+","301261","Enpp4",0.0956090083160169,0.193857713211467,0.59449244213258
"chr9",16910830,16917480,6651,"-","316249","Enpp5",0.0207192422993556,0.306612580717934,0.692479073778914
"chr9",16959478,17174823,215346,"-","140666","Rcan2",-0.0809973768373779,0.765599523979351,0.928340797175716
"chr9",17230455,17306775,76321,"-","301264","Cyp39a1",0.0774508429576926,0.273232888060902,0.666823100732457
"chr9",17307023,17332733,25711,"+","85262","Slc25a27",0.143598653731536,0.25852829166765,0.656197555913813
"chr9",17344175,17359343,15169,"+","316254","Tdrd6",-0.0191907663202845,0.921150422214325,0.979871923181881
"chr9",17362214,17404476,42263,"-","301265","Pla2g7",-0.321677679105069,0.758879340765987,0.925825238230282
"chr9",17474634,17504147,29514,"+","25684","Mep1a",0.0348786016898524,0.173499810021066,0.56994475169851
"chr9",17521012,17623968,102957,"-","245977","Adgrf5",0.127714963552718,0.161256299557912,0.558219108162647
"chr9",17879156,17954085,74930,"-","316256","Tnfrsf21",-0.417230501689665,0.219333455349334,0.620970042417596
"chr9",18117664,18179236,61573,"+","316258","Cd2ap",-0.0787121490022664,0.686587705552567,0.896398381856323
"chr9",18368416,18415475,47060,"+","316259","Opn5",-0.00334296096119806,0.372967138895411,0.738956993117494
"chr9",19957064,19972806,15743,"+","363198","Cenpq",-0.12482036989377,0.996121128092916,0.999541433079386
"chr9",19984239,19994762,10524,"+","688536","Glyatl3",-0.0110692419571584,0.799421817357215,0.941008150032235
"chr9",20024916,20029094,4179,"+","688459","C9h6orf141",0.119870347823605,0.0891677853047006,0.454509098102668
"chr9",20069800,20097836,28037,"-","65207","Rhag",0.189471576015434,0.11208751261371,0.49564052230809
"chr9",20107701,20131961,24261,"+","360445","Crisp2",-0.379883780743172,0.329152375351162,0.708868538666864
"chr9",20432051,20472663,40613,"+","64827","Crisp3",-0.202122456917708,0.951655336361771,0.989401599859292
"chr9",20480367,20481933,1567,"+","316265","Pgk2",0.149224655226926,0.0488935421635299,0.375144467809926
"chr9",20741775,20768796,27022,"-","654517","Crisp1",-0.200665062212455,0.927510933303721,0.982077024881118
"chr9",20832687,20837352,4666,"-","641653","Defb49",-0.146237254520143,0.791954388427662,0.938222770675726
"chr9",20852300,20853211,912,"-","641655","Defb18",0.0311613936767178,0.142917549818498,0.538261956763335
"chr9",20875285,20883814,8530,"-","641622","Defb16-ps",-0.201363942094738,0.5241244163312,0.827039081303638
"chr9",20880380,20883895,3516,"-","641658","Defb17",-0.152148622728643,0.832655693273305,0.953851511109962
"chr9",21680577,21740726,60150,"+","301284","Tfap2d",-0.626946171192197,0.345819176619549,0.7220263905477
"chr9",21786258,21815635,29378,"+","301285","Tfap2b",-0.361914473500191,0.81192168285523,0.945191519190655
"chr9",23094249,23094332,84,"+","100314052","Mir206",-0.233241945399904,0.742788223438509,0.918817007224829
"chr9",23098134,23098217,84,"+","100314078","Mir133b",-0.158832047566936,0.350441115662961,0.726279063538257
"chr9",23144402,23147889,3488,"+","301289","Il17a",-0.241845769589659,0.966482624453216,0.993021010600296
"chr9",23190096,23201482,11387,"-","301291","Il17f",-0.642893550235275,0.626614198533911,0.873562440870765
"chr9",23219169,23237314,18146,"-","316273","Mcm3",-0.567377706804967,0.081299242919412,0.438558242039761
"chr9",23341606,23358587,16982,"+","316275","Paqr8",0.0804238828498217,0.983517833683928,0.997666317012412
"chr9",23375840,23414283,38444,"+","301295","Efhc1",-0.0835893256064419,0.34496676966507,0.721206341987448
"chr9",23640594,23652379,11786,"+","363206","Tmem14a",0.323254127981983,0.0516254473148345,0.3799561335124
"chr9",23658574,23684240,25667,"+","494500","Gsta3",-0.516283507565862,0.614732127450795,0.867318849829453
"chr9",23703476,23720121,16646,"-","24421","Gsta1",-0.54815433903632,0.0752468929117674,0.427913301653503
"chr9",23743262,23778944,35683,"-","501110","Gsta6",-1.11520962343925,0.00293387093592843,0.136444557660245
"chr9",23833087,24394880,561794,"-","259273","Kcnq5",-1.02169727188575,0.0431548706631389,0.358961160433873
"chr9",24698859,25196368,497510,"-","84556","Rims1",-0.62441665699837,0.109600077378463,0.492428092930655
"chr9",25531165,25532798,1634,"-","301306","RGD1309049",-0.0982714420246487,0.0235505403960224,0.292460620923779
"chr9",25737600,25737670,71,"+","100314011","Mir30a",-0.682387559740152,0.0684754288248751,0.415811796206762
"chr9",25757342,25757425,84,"+","100314012","Mir30c2",-0.49051085716995,0.460823540785455,0.793861861898656
"chr9",25828865,25842319,13455,"-","316290","Ogfrl1",-0.588475244037469,0.25539092802388,0.653571284110481
"chr9",26167174,26250152,82979,"+","64544","B3gat2",-0.691396897979926,0.107271665402811,0.487236793071386
"chr9",26420528,26499034,78507,"-","367235","Fam135a",-0.186864723548821,0.242561988637621,0.640494137224151
"chr9",26585034,26668222,83189,"+","305104","Col9a1",-1.11781376498828,0.17153569368561,0.56706698839198
"chr9",27096387,27178096,81710,"+","246046","Lmbrd1",-0.755196143292523,0.171685023953511,0.567295721437898
"chr9",27421168,28148550,727383,"-","301309","Adgrb3",-0.801219341371666,0.274340675888337,0.667294475243039
"chr9",33063857,33135994,72138,"-","363210","Phf3",-1.10937738679109,0.193428109397384,0.593726746706596
"chr9",33214201,33222127,7927,"-","29463","Ptp4a1",-0.698602749888808,0.18591202442805,0.585565213963518
"chr9",33420484,33447908,27425,"+","316304","Lgsn",-1.68940221756277,0.0964556671704332,0.468749988140117
"chr9",34447056,34915539,468484,"+","170843","Khdrbs2",-1.85871632306954,0.036331882839171,0.334705145739646
"chr9",35692385,35904494,212110,"-","301323","Prim2",-1.77247390378466,0.239821779198116,0.63796397639035
"chr9",35944548,35965435,20888,"+","367242","Rab23",0.527839986165962,0.831086553891973,0.953293512384791
"chr9",35970033,35980677,10645,"-","690038","Bag2",-2.18398609280274,0.0800501206918519,0.435617254390463
"chr9",35985441,36040652,55212,"-","316312","Zfp451",-2.13738251071751,0.148028903545183,0.545959769668822
"chr9",36081484,36135250,53767,"-","363212","Bend6",-0.946552723403636,0.0307131504152198,0.31902164576619
"chr9",36236085,36529617,293533,"+","316313","Dst",-1.174930083763,0.263324598633392,0.660557422384099
"chr9",36650384,36654348,3965,"-","363213","Ccdc115",-1.16604671012071,0.288122068315746,0.677659996146543
"chr9",36654127,36659265,5139,"+","316317","Imp4",-0.653411182173766,0.672549445763605,0.891816905948502
"chr9",36672388,36689179,16792,"+","301333","Ptpn18",-1.598004652761,0.041830294758335,0.354674211058258
"chr9",36707328,36713004,5677,"+","363215","Prss39",-1.77816441373703,0.0185758356322165,0.271074442858332
"chr9",36744591,36751930,7340,"+","501121","Cfc1",-0.0255530037203831,0.0076052962026159,0.198365270140176
"chr9",36762173,36770979,8807,"-","316318","Prss40",0.00278866498403853,0.00659884670860781,0.189560556640752
"chr9",37006689,37038631,31943,"-","690188","Fam168b",0.290412673463938,0.0389121448991101,0.342958794636507
"chr9",37049580,37082227,32648,"+","301337","Plekhb2",-0.478254142050657,0.467036776323332,0.796822674533253
"chr9",38283502,38322683,39182,"+","316325","Hs6st1",-0.087053532591424,0.144163370233919,0.539242419755774
"chr9",38359089,38468251,109163,"-","171129","Uggt1",0.223786725363026,0.0832419648206404,0.441124237761157
"chr9",38494487,38502584,8098,"-","316326","Neurl3",-0.0223322217332052,0.516162895980191,0.823819978575504
"chr9",38542959,38547598,4640,"+","316327","Arid5a",0.138311265656924,0.0634655870830412,0.405939480883014
"chr9",38562176,38605635,43460,"-","316328","Kansl3",0.162894612747391,0.272826903054696,0.66657469290984
"chr9",38683174,38685249,2076,"-","301343","Lman2l",-0.0461274747747058,0.361221193966285,0.731529035310057
"chr9",38711827,38750942,39116,"+","363216","Cnnm4",-0.499872798146396,0.972455054236951,0.994290681004422
"chr9",38755390,38770740,15351,"+","301345","Cnnm3",0.14375154338718,0.186961637274958,0.58680733559705
"chr9",38773240,38779839,6600,"-","316330","Ankrd23",-0.252180035531017,0.75154079102752,0.922499394391888
"chr9",38781790,38790171,8382,"-","367251","Ankrd39",-0.0857831337813146,0.853811523839749,0.960215927354242
"chr9",38791670,38802128,10459,"-","301346","Sema4c",0.0771385315904087,0.609387608898296,0.864729371641107
"chr9",38842614,38913672,71059,"-","501125","Fam178b",0.159064421685802,0.318828385786035,0.700633277187957
"chr9",38921980,38923806,1827,"+","94194","Cox5b",0.211991001065982,0.259922759183604,0.657059417330345
"chr9",38928819,38938483,9665,"-","316333","Actr1b",-0.307290715454594,0.804266877902082,0.943031642752264
"chr9",38989750,39011701,21952,"+","301348","Zap70",-0.0137237530431873,0.204806048640652,0.606888340271842
"chr9",39471007,39493183,22177,"+","85257","Cnga3",0.289798596217123,0.187842267094794,0.587934159751114
"chr9",39528674,39646581,117908,"+","80849","Inpp4a",0.104187218636944,0.673852780361423,0.892466015302493
"chr9",39651459,39664870,13412,"-","503252","Coa5",-0.119077628833019,0.671481099751714,0.891394971280349
"chr9",39665016,39672889,7874,"+","192356","Unc50",-0.200008711960019,0.544933202406767,0.837619870436631
"chr9",39673428,39766890,93463,"-","367252","Mgat4a",-0.0832120201345529,0.495782839636898,0.813329605545101
"chr9",39991822,40098230,106409,"-","252923","Tsga10",0.0795652030149261,0.320190784063646,0.701851170412459
"chr9",40108206,40113565,5360,"+","316342","Lipt1",-0.708532999945404,0.164609581645945,0.560147442402561
"chr9",40113943,40125236,11294,"-","363219","Mitd1",-0.0741797708416981,0.337087943341419,0.715355290027017
"chr9",40125430,40136189,10760,"+","301352","Mrpl30",-0.140863164394092,0.318251299163621,0.700565070102608
"chr9",40171123,40182869,11747,"-","503254","Lyg1",0.121398462605498,0.225823949319918,0.626331055365677
"chr9",40211864,40221953,10090,"-","280671","Txndc9",-0.167015606826628,0.196791762552225,0.59770642917873
"chr9",40222898,40277482,54585,"+","308306","Eif5b",0.191516105889638,0.0335433496222513,0.327881832994486
"chr9",40278101,40325829,47729,"-","316344","Rev1",-0.123542793226341,0.862954779319272,0.963973732109722
"chr9",40404375,40770435,366061,"-","363220","Aff3",-0.0595851474483095,0.491180499745317,0.812063688530186
"chr9",41092806,41122677,29872,"-","140568","Chst10",-0.113266235971313,0.518291849713147,0.824877702043921
"chr9",41169634,41180697,11064,"+","497196","NMS",-0.427484015849403,0.0472331801077131,0.370223218462255
"chr9",41234322,41242793,8472,"+","316348","Pdcl3",-0.841928850148083,0.0702690665198717,0.420124684209203
"chr9",41463830,41642320,178491,"+","316351","Npas2",-0.073981562241142,0.821048422746833,0.949163760619433
"chr9",41647401,41650886,3486,"+","64298","Rpl31",-0.58334417204255,0.238545749680448,0.636557011608698
"chr9",41651395,41761409,110015,"-","680133","Tbc1d8",0.211281300442522,0.0131888045071657,0.241285133254794
"chr9",41814923,41824624,9702,"+","363221","Cnot11",-0.0987852510541306,0.380333417155412,0.742861999685338
"chr9",42201620,42326698,125079,"+","301363","Map4k4",-0.502619396794913,0.870513570194327,0.966202340255094
"chr9",42384429,42424726,40298,"+","117022","Il1r2",-0.336541448639866,0.727406153615471,0.913026587860806
"chr9",42540359,42578094,37736,"+","25663","Il1r1",-0.22656780788574,0.591230036121472,0.857753250974001
"chr9",42591934,42636667,44734,"+","171106","Il1rl2",-0.0322783280538224,0.745903490394747,0.920373346008517
"chr9",42676675,42724735,48061,"+","25556","Il1rl1",-0.154160350591423,0.899545287031681,0.973629730400156
"chr9",42727869,42759976,32108,"+","301365","Il18r1",-0.248935766610842,0.544847452054049,0.837619870436631
"chr9",42825064,42873819,48756,"+","24785","Slc9a4",0.205125350163693,0.258022119140503,0.655513813054031
"chr9",42932001,43014446,82446,"+","24783","Slc9a2",0.0722345656190127,0.590850101252663,0.857709679520855
"chr9",43019618,43039094,19477,"-","316356","Mfsd9",-0.0656307129719796,0.46632945603975,0.796818876574531
"chr9",43059458,43111317,51860,"+","501129","Tmem182",-0.336854579605165,0.0733532784418871,0.423857740585782
"chr9",43451484,43528710,77227,"-","100910304","LOC100910304",-0.276330268835628,0.606099022181558,0.863874382710557
"chr9",44898338,44943631,45294,"-","102547353","Pantr1",-0.117815373388443,0.740702211716628,0.917976538238785
"chr9",44945872,44948986,3115,"+","192109","Pou3f3",-0.132321125108332,0.940169901541757,0.985791636050373
"chr9",45113554,45172375,58822,"+","301371","Mrps9",-0.505132281913838,0.00695559672922953,0.191032375564416
"chr9",45306237,45309706,3470,"+","301372","Gpr45",0.0653238337719516,0.649529943511447,0.882652843146003
"chr9",45320930,45371311,50382,"-","301373","Tgfbrap1",0.0592067204198839,0.908639646558837,0.976903925595441
"chr9",45371453,45382122,10670,"+","301374","RGD1310553",-0.0761047479380038,0.890373714107181,0.971515234870944
"chr9",45389420,45418559,29140,"-","63839","Fhl2",-0.16832720817555,0.991875444715884,0.998901057997747
"chr9",45714883,45840326,125444,"+","316369","Nck2",-0.053837554052316,0.294169587307929,0.682264330323683
"chr9",45992954,46012605,19652,"+","363225","Ecrg4",-0.00439482807260219,0.494452248637481,0.813272669173357
"chr9",46046805,46128157,81353,"+","81815","Tpp2",-0.0281018689509007,0.523585529693402,0.827039081303638
"chr9",46134001,46145112,11112,"-","301378","Mettl21c",-0.414090305715723,0.0310574232442192,0.319213167705978
"chr9",46242748,46252249,9502,"-","301381","Tex30",0.148648234634699,0.0338041096512276,0.328619661269459
"chr9",46256388,46268492,12105,"-","316370","Poglut2",-0.113538147222146,0.092140801456955,0.459835585718287
"chr9",46269709,46305038,35330,"+","102548228","Bivm",0.107396217741009,0.0351836782331743,0.332926304014937
"chr9",46622833,46899004,276172,"+","314543","Gulp1",0.210521682806862,0.0942140950903795,0.463002459528799
"chr9",47374611,47410547,35937,"+","84032","Col3a1",0.148613737426631,0.0207520453122759,0.281879129900499
"chr9",47448736,47598154,149419,"-","85250","Col5a2",-0.37395944086504,0.818179559049684,0.947486287177246
"chr9",47909416,47933279,23864,"+","314545","Wdr75",-0.433307070007679,0.459571952118643,0.79285140418925
"chr9",48033526,48051455,17930,"-","170840","Slc40a1",-0.174282218788118,0.649739787280513,0.882652843146003
"chr9",48126808,48139073,12266,"+","299507","Asnsd1",-0.116259115044513,0.800424797120836,0.941283899599056
"chr9",48215400,48229336,13937,"-","314548","Osgepl1",-0.249249649995781,0.998780561797427,0.999541433079386
"chr9",48243365,48253196,9832,"-","100188936","Ormdl1",0.0375982078069571,0.703765833812171,0.903243139722871
"chr9",48253398,48340235,86838,"+","494322","Pms1",-0.128111732183766,0.855668789259346,0.960704495420133
"chr9",48453982,48458809,4828,"-","29152","Mstn",0.308240359669207,0.197784621719636,0.59770642917873
"chr9",48590097,48669810,79714,"-","301384","Hibch",-0.0465733595423592,0.666850550164344,0.889914190417645
"chr9",48706114,48717790,11677,"+","316376","Inpp1",-0.0604405313101336,0.873525533624861,0.96718426460502
"chr9",48773171,48858465,85295,"+","301388","Mfsd6",-0.191768409875593,0.876169870048865,0.967296611573295
"chr9",48861252,48880512,19261,"-","503257","Nemp2",-0.543780609758218,0.169667392184782,0.564631695763193
"chr9",49053671,49093078,39408,"+","64824","Nab1",-0.462348193643482,0.44627763003749,0.784110605264338
"chr9",49344781,49416900,72120,"+","24398","Gls",-0.0573602189020024,0.319896166328283,0.701583141444323
"chr9",49419561,49459969,40409,"-","25124","Stat1",-0.288787365657642,0.167838548798669,0.56213949348228
"chr9",49472661,49588540,115880,"-","367264","Stat4",0.189751660431573,0.0726001951078854,0.423485133001509
"chr9",49690086,49850798,160713,"+","117057","Myo1b",0.0399304686476593,0.534023188137505,0.832272598081995
"chr9",50126997,50133982,6986,"+","363227","Nabp1",-0.240010322428095,0.874000036618638,0.96718426460502
"chr9",50302079,50314096,12018,"-","316384","Cavin2",-0.176429896229704,0.523214697175038,0.827039081303638
"chr9",50445550,50733475,287926,"-","363228","Tmeff2",-0.211397425780542,0.358930839784701,0.730409758031127
"chr9",54911002,54960324,49323,"+","363229","Slc39a10",0.280093549701912,0.0105450876203701,0.22454985115904
"chr9",55308578,55338085,29508,"-","170904","Stk17b",-0.140131603319946,0.157791597956976,0.554591992819358
"chr9",55365203,55580327,215125,"-","316395","Hecw2",-0.0951905764112711,0.675409844640631,0.892533516613611
"chr9",55809910,55897001,87092,"+","316399","Ccdc150",0.141786749366006,0.598689026539142,0.860485958698092
"chr9",55909420,55942967,33548,"-","316810","Gtf3c3",0.103860660100652,0.833399197855134,0.953975360635624
"chr9",55975574,56044325,68752,"-","316400","Pgap1",0.0498151833390228,0.445484655360321,0.783643643070984
"chr9",56126746,56427508,300763,"-","301415","Ankrd44",-0.20169708576448,0.780558466705674,0.934504122487899
"chr9",56492403,56532300,39898,"-","84486","Sf3b1",0.0448064934967152,0.40619621596827,0.759436449090883
"chr9",56553751,56573667,19917,"+","301416","Coq10b",-0.0232219694428279,0.626459492668406,0.873477258725376
"chr9",56579196,56589622,10427,"-","63868","Hspd1",-0.204279093767914,0.707004731497376,0.904435011905981
"chr9",56589912,56592999,3088,"+","25462","Hspe1",-0.055300485430595,0.805840153085101,0.943673702491193
"chr9",56617374,56641336,23963,"+","171050","Mob4",0.327166414213157,0.0701276997215933,0.419995564266685
